id	text	label
train_000532	chất lượng dịch vụ của khách sạn caraven đà nẵng khá tốt. tiếp tân chuyên nghiệp, vui vẻ thực hiện các thủ tục cho tôi. vị trí tốt, thuận tiện cho chuyến đi du lịch của tôi.	1
train_000533	vừa qua thì tôi có lựa chọn khách sạn caraven đà nẵng làm điểm lưu trú và nhìn chung thì tôi cũng khá hài lòng về khách sạn này. với giá tiền mà tôi bỏ ra thì căn phòng mà tôi nhận được có chất lượng phù hợp và tôi không phàn nàn gì cả.	1
train_000534	khách sạn caraven  đà nẵng là nơi mà tôi chọn khi có chuyến đi đến đây, phòng ốc được trang bị đầy đủ tiện nghi, vệ sinh sạch sẽ, nhân viên thân thiện nhiệt tình. tôi cảm thấy hài lòng khi chọn khách sạn này cho chuyến đi của mình.	1
train_000535	nói chung thì diện tích căn phòng tôi ở hơi nhỏ. nhưng bù lại được cái dọn phòng kỹ lưỡng  sạch sẽ. khách sạn caraven đà nẵng nằm gần trung tâm, tiện đi lại. tổng quan thì dịch vụ tương xứng với mức giá.	1
train_000536	khách sạn caraven đà nẵng là nơi mà tôi chọn cho chuyến đi của mình đến đà nẵng. cảm nhận của tôi về khách sạn này là tốt: phòng ốc được trang bị đầy đủ tiện nghi, vệ sinh sạch sẽ cũng như thái độ phục vụ của nhân viên khách sạn tốt. không có vấn đề gì phàn nàn cả.	1
train_000537	tôi cảm thấy hài lòng khi ở lại khách sạn caraven đà nẵng. trong chuyến đi lần này. tuy vào mùa lễ tết. nhưng thái độ phục vụ của nhân viên khá nhiệt tình  vui vẻ và phòng ốc khá tốt. tương xứng với giá tiền mà tôi bỏ ra.	1
train_000538	cảm thấy không có điều gì để phàn nàn về nơi này.	1
train_000539	tôi có nghỉ tại khách sạn caraven đà nẵng và tôi thấy dịch vụ phòng ốc ở đây rất tốt, phòng ở sạch sẽ, gọn gàng và đầy đủ tiện nghi. nhân viên thì cũng rất lịch sự, thân thiện với khách. mọi thứ ở đây đều ổn, đáp ứng được yêu cầu của tôi , với giá cả như vậy thì tôi thấy cũng rất hợp lý, giá cả tương xứng với dịch vụ của khách sạn, tôi hài lòng khi nghỉ tại đây. vị trí khách sạ  cũng khá gần trung tâm nên đi lại thuận tiện.	1
train_000540	tôi có đặt phòng ở khách sạn carven đà nẵng cho người quen của tôi và khi đi về, khách cảm thấy hài lòng khi sử dụng dịch vụ ở đây. dịch vụ khá tốt. phòng ốc đạt tiêu chuẩn ở cũng thoải mái, không có gì phàn nàn cả. giá cả như vậy là tôi thấy cũng hợp lý. vị trí khách sạn khá đẹp, thuận tiện cho việc đi lại.	1
train_000541	tôi đã nghỉ tại khách sạn caraven khi đến đà nẵng và tôi thấy dịch vụ ở đây cũng bình thường. chưa phải là tốt lắm. phòng khá là cũ và nhỏ nên ở cũng không thoải mái lắm. vệ sinh thì sạch sẽ và đầy đủ tiện nghi. vị trí ở đây khá thuận tiện để đi lại. tôi tạm hài lòng khi nghỉ tại đây.	1
train_000542	khách sạn caraven đà nẵng có vị trí thuận tiện cho việc đi lại của tôi. với lại phòng ở được nhân viên dọn dẹp sạch sẽ tinh tươm, không gian thoáng mát. đặc biệt là view nhìn ra phố trông rất đẹp và mát mẻ.	1
train_000543	cung cách phục vụ của nhân viên ở khách sạn này tương đối tốt, vui vẻ khi giao tiếp với khách. phòng ốc được nhân viên dọn dẹp sạch sẽ và gọn gàng. vị trí khá gần trung tâm nên việc đi lại cũng dễ dàng và thuận lợi.	1
train_000544	tôi có nghỉ tại khách sạn caraven đà nẵng và tôi thấy khá hài lòng khi ở đây, giá cả đó thì tôi thấy dịch vụ như vậy là phù hợp. phòng ốc cũng ok, sạch sẽ và gọn gàng, ở cũng thoải mái. nhưng tôi thấy phòng hơi tối. nhân viên thì cũng lịch sự và nhiệt tình với khách. vị trí này thì gần trung tâm nên đi lại cũng thuận tiện.	1
train_000545	theo đánh giá tổng quan của tôi sau khi  sử dụng dịch vụ ở khách sạn caraven đà nẵng thì chất lượng dịch vụ khá tốt. vị trí  ngay trung tâm rất thuận lợi và dễ dàng di chuyển, tham quan, cũng gần cầu sông hàn nữa. nhân viên vui vẻ, niềm  nở khi gặp khách. tôi thấy thoải mái khi ở lại nơi này.	1
train_000546	tôi cảm thấy khá hài lòng khi nghỉ tại đây. dịch vụ của khách sạn khá ổn. phòng ốc sạch sẽ và đầy đủ tiện nghi. nhân viên cũng thân thiện, vui vẻ với khách. vị trí này cũng gần trung tâm nên đi lại rất thuận tiện. giá cả như vậy thì tôi thấy cũng hợp lý.	1
train_000547	khách sạn được lót sàn gỗ và phòng ốc tiện nghi được trang bị hơi nhiều tôi cảm thấy choáng chỗ. vì phòng hơi nhỏ. thái độ phục vụ của nhân viên ở đây nhiệt tình chu đáo. tôi cảm thấy hài lòng khi đã chọn dịch vụ này cho chuyến đi công tác của mình.	1
train_000548	xét về giá cả thì tôi thấy giá cả rất tương xứng với dịch vụ của khách sạn. nhân viên ở đây thân thiện và nhiệt tình. cảnh quang xung quanh cũng thoáng mát. phòng ốc thì sạch sẽ và đầy đủ tiện nghi. tổng quan, thì tôi thấy hài lòng khi ở đây.	1
train_000549	khách sạn caraven đà nẵng có dịch vụ khá tốt. phòng ốc ở đây rất sạch sẽ và đầy đủ tiện nghi. nhân viên của khách sạn cũng vui vẻ, nhiệt tình. khách sạn gần trung tâm và cũng gần nhiều chỗ ăn ngon nên đi lại cũng thuận tiện. khách sạn này không có gì để phàn nàn. tôi cảm thấy hài lòng khi ở đây.	1
train_000550	khách sạn caraven đà nẵng có chất lượng và dịch vụ tốt, nhân viên thì vui vẻ, thân thiện, phòng ốc sạch sẽ, thoáng mát, tiện nghi đầy đủ và hữu ích, vị trí cũng thuận tiện cho việc đi lại của tôi. tôi hài lòng về chất lượng khách sạn.	1
train_000551	vừa rồi, tôi có dịp ở lại khách sạn caraven đà nẵng. tôi thấy hài lòng khi lựa chọn khách sạn này để ở lại. nhân viên phục vụ nhiệt tình, vui vẻ. phòng ở sạch sẽ, đầy đủ những tiện nghi cơ bản phù hợp nhu cầu sử dụng.	1
train_000552	so với mức giá thì chất lượng dịch vụ như vậy rất tương xứng. nhân viên thân thiện, chu đáo. phòng ở sạch sẽ, tiện nghi cơ bản đáp ứng nhu cầu sử dụng. tôi thấy hài lòng khi lựa chọn khách sạn caraven để ở lại. trong chuyến công tác của mình.	1
train_000553	nhìn chung thì tôi thấy khách sạn caraven đà nẵng cũng ok. vị trí thì hơi xa so với chỗ tôi cần đến. phòng ốc thì khá là thoải mái, thoáng mát và tương đối đủ các trang thiết bị nội thất. nhân viên chu đáo, thân thiện và nhiệt tình.	1
train_000554	khách sạn caraven đà nẵng có vị trí gần trung tâm rất thuận tiện di chuyển đến các địa danh nổi tiếng. trong thành phố. diện tích phòng rộng, vệ sinh sạch sẽ. phòng ở trang trí khá đẹp, có đầy đủ các tiện nghi đáp ứng nhu cầu sử dụng.	1
train_000555	tôi khá là hài lòng về khách sạn caraven đà nẵng. phòng ốc sạch sẽ, thoải mái, đầy đủ tiện nghi và thoáng mát. nhân viên thân thiện, nhiệt tình. vị trí thì cũng thuận tiện. chỉ có điều là thuê xe máy hơi mắc, đến 120.000đ ngày.	1
train_000556	khách sạn có vị trí cũng gần trung tâm nên đi chơi cũng khá thuận lợi. nhân viên phục vụ cũng nhiệt tình, chu đáo. phòng ốc sạch sẽ và đầy đủ tiện nghi. đồ ăn thì chưa được phong phú lắm và các khu hàng ăn xung quanh thì lấy gía cả mắc hơn với giá. trong thực đơn.	1
train_000557	tôi hài lòng và thoải mái khi ở khách sạn caraven đà nẵng. phòng ốc đầy đủ tiện nghi, nhân viên phục phụ chu đáo, vui vẻ, vệ sinh phòng sạch sẽ. vị trí cũng ổn. nhìn chung với giá như vậy thì phù hợp với dịch vụ ở khách sạn.	1
train_000558	so với mức giá, thì tôi thấy chất lượng dịch vụ như vậy phù hợp. phòng ở rộng rãi, sạch sẽ, thoáng mát. nhân viên nhiệt tình. tiện nghi đầy đủ. view nhìn rộng và đẹp.	1
train_000559	chuyến du lịch cùng gia đình có chọn dịch vụ khách sạn caraven đà nẵng cảm thấy rằng khách sạn có vị trí nằm. trong hẻm nên hàng quán cũng không có nhiều để lang thang sử dụng. tiện nghi cũng khá đầy đủ và sạch sẽ. thái độ nhân viên phục vu cũng chu đáo. gia đình cảm thấy hài lòng khi chọn dịch vụ ở đây.	1
train_000560	tôi khá hài lòng về khách sạn caraven đà nẵng qua chuyến đi vừa rối.	1
train_000561	khách sạn caraven đà nẵng tọa lạc ở trung tâm, phòng ốc rộng rãi, sạch sẽ, nhân viên nhiệt tình, vui vẻ, trang thiết bị. trong phòng cũng đầy đủ và phù hợp với nhu cầu sử dụng của tôi. tôi rất hài lòng về nơi đây và sẽ quay lại khi có cơ hội.	1
train_000562	khách sạn có phòng ốc rộng rãi, trang nhã, tạo cảm giác thoải mái cho khách hàng, nhân viên phục vụ rất thân thiện, vui vẻ.	1
train_000563	tôi ở khách sạn 2 ngày. nhưng chủ yếu là nghỉ ngơi vào buổi tối nên không sử dụng nhiều dịch vụ ở đây. tuy nhiên tôi thấy chất lượng phòng tốt  đầy đủ tiện nghi và vệ sinh khá sạch sẽ.	1
train_000564	khách sạn có mức giá rẻ. vậy mà chất lượng lại rất tốt. phòng của tôi ở vệ khá thoáng, sạch sẽ và được trang bị đầy đủ tiện nghi. nhân viên thường xuyên lau dọn và thay mới các vật dụng nhà tắm. vị trí khách sạn caraven nằm ở khu vực trung tâm thành phố nên đi lại cũng tiện.	1
train_000565	caraven đà nẵng có một vị trí rất đẹp, rất thuận tiện cho việc đi lại và tham quan những địa điểm du lịch như phố cổ hội an, cầu xoay sông hàn. khi đến đây, nhân viên đón tiếp chúng tôi rất nhiệt tình, hòa nhã. tôi rất hài lòng và sẽ quay lại khi có cơ hội.	1
train_000566	tôi hài lòng khi trải qua ngày nghỉ tại khách sạn caraven đà nẵng. mọi thứ đều ok, vệ sinh rất sạch sẽ. khách sạn không phục vụ ăn sáng. nhưng tôi dễ dàng tìm thấy các quán ăn ở gần đây. tôi không đặt trực tiếp tại khách sạn. nhưng lúc đến nhân viên rất niềm nở  vui vẻ.	1
train_000567	thời gian nghỉ tại khách sạn caraven đà nẵng thì tôi rất hài lòng với dịch vụ tại đây. phòng vệ sinh sạch sẽ. nhưng tôi ở lầu hai  không có view nhìn ra biển nên thấy hơi chán. nhân viên nhiệt tình, hiếu khách. nhìn chung về tổng quan thì tôi thấy khá hài lòng.	1
train_000568	khách sạn thì khá tốt so với mức giá. thái độ của nhân viên phục rất nhẹ nhàng, lịch sự. vấn đề vệ sinh được khách sạn rất chú trọng nên cũng an tâm. chỉ có một đều là diện tích phòng hơi bé, sinh hoạt. trong phòng còn gặp nhiều trở ngại. vị trí khách sạn ở khu vực trung tâm thành phố nên đi lại cũng tiện.	1
train_000569	khách sạn nằm gần những địa điểm tham quan nổi tiếng. về dịch vụ của khách sạn thì có nhân viên phục vụ vui vẻ, vệ sinh sạch sẽ, phòng ngủ rộng, thoải mái.	1
train_000570	khách sạn caraven có vị trí khá thuận tiện cho việc đi lại các địa điểm tham quan nổi tiếng của đà nẵng. nội thất mới mẻ, đầy đủ tiện nghi có thể đáp ứng được nhu cầu khách hàng, nhân viên vui vẻ.	1
train_000571	khách sạn nằm gần những địa điểm tham quan nổi tiếng của đà nẵng. được thiết kế theo lối kiến trúc hài hòa tạo nên không gian dễ chịu. thái độ nhân viên rất dễ thương, phục vụ nồng nhiệt.	1
train_000572	tôi sử dụng dịch vụ ở đây chỉ thấy hơi bất tiện về tiện nghi như: đèn hơi mờ, ổ điện thì sử dụng khó khăn. vệ sinh ở đây dọn dẹp phòng chưa kỹ. ngoài ra thái độ phục vụ nhân viên ở đây khá tốt.	1
train_000573	khách sạn có giá rẻ mà chất lượng khá tốt. diểm tốt nhất ở khách sạn là thái độ của nhân viên và quản lí của khách sạn rất lịch sự, nhiệt tình. vị trí khách sạn nằm ở khu vực trung tâm nên đi lại cũng dễ dàng.	1
train_000574	phòng caraven hơi nhỏ. đi ra biển cũng khá xa. nhưng được cái là nhân viên phục vụ tốt  nhiệt tình và chu đáo khi hỗ trợ làm thủ tục cho khách hàng. phòng ốc sạch sẽ.	1
train_000575	khách sạn ở ngay khu vực trung tâm thành phố, tôi thấy giá như thế này là rất hợp lý. phòng không đẹp. nhưng sạch sẽ  tiện nghi. tôi chủ yếu đi chơi nên cảm thấy chất lượng khách sạn như vậy là rất tốt.	1
train_000576	chúng tôi đã có 3 ngày ở lại khách sạn caraven. khách sạn có giá phòng khá rẻ tiết kiệm rất nhiều cho chi phí chuyến đi, vị trí lại nằm ở khu trung tâm thành phố nên đi lại, tham quan và ăn uống đều tiện lợi. phòng ở cũng đầy đủ tiện  nghi.	1
train_000577	khách sạn caraven có giá rất tốt. vị trí lại nằm ở khu trung tâm nên việc đi lại, tham quan và ăn uống đều thuận lợi. phòng ở được trang bị đầy đủ tiện nghi. nhân viên vui vẻ, nhiệt tình.	1
train_000578	khách sạn có vị trí gần trung tâm thành phố nên thuận tiện cho việc đi lại các địa điểm tham quan nổi tiếng. tôi hài lòng về dịch vụ của khách sạn caraven ví dụ như nhân viên phục vụ nhanh nhẹn, ân cần. nếu có cơ hội ra đà nẵng lần sau tôi sẽ đặt phòng ở khách sạn này.	1
train_000579	khách sạn có vị trí gần trung tâm thành phố nên rất thuận tiện cho việc đi lại các địa điểm tham quan du lịch nổi tiếng, đồ nội thất mới mẻ kết hợp với trang thiết bị hiện đại tạo nên không gian hài hòa, sang trọng, nhân viên dễ thương, tươi tắn, phục vụ nhanh nhẹn.	1
train_000580	nhân viên phục vụ của khách sạn caraven rất tốt và nhiệt tình. phòng ốc sạch sẽ, tiện nghi. hơn nữa, vị trí của khách sạn gần biển đi lại cũng chỉ mất vài phút đi bộ nên rất thuận lợi.	1
train_000581	tôi hoàn toàn hài lòng về khách sạn caraven đà nẵng. tuy khách sạn có qui mô nhỏ nhưng chất lượng dịch vụ rất tốt. nhân viên nhiệt tình, nhẹ nhàng, tôi ra ngoài về là đã thấy phòng được dọn dẹp sạch sẽ. tôi đã giới thiệu cho nhiều bạn bè tôi đến đây ở.	1
train_000582	nhìn chung thấy phòng ốc cung cấp cũng khá ổn và sạch sẽ, tiện nghi được bố trí cũng đầy đủ, phục vụ nhiệt tình vui vẻ. cảm thấy dịch vụ có chất lượng ổn và phù hợp với giá cả.	1
train_000583	so với chi phí đã bỏ ra thì chất lượng khách sạn này tốt. nhân viên phục vụ khách hàng vui vẻ, thân thiện. phòng ốc được giữ gìn vệ sinh sạch sẽ. những vật dụng, nội thất cần thiết được khách sạn cung cấp đầy đủ.	1
train_000584	nhân viên khách sạn nirvana này tôi thấy khá nhiệt tình, thân thiện, chu đáo. phòng ốc được dọn dẹp vệ sinh sạch sẽ, trang bị đầy đủ tiện nghi cho tôi sử dụng. tôi không phàn nàn gì khi nghỉ ngơi tại đây.	1
train_000585	khách sạn nirvana có diện tích hơi nhỏ. nhưng phòng ốc sạch sẽ  đầy đủ tiện nghi cũng như những trang thiết bị cần thiết. phía sau có sửa chữa nên hơi ồn. nhân viên lịch sự, thân thiện. vị trí thuận tiện và giá cả hợp lí.	1
train_000586	giá cả bỏ ra tương xứng với chất lượng khách sạn đang cung cấp. phòng ốc được giữ gìn vệ sinh sạch sẽ. tiện nghi, nội thất được cung cấp đầy đủ. nói chung, tôi hài lòng khi nghỉ ngơi tại khách sạn này.	1
train_000587	thái độ mọi người ở like backpacker hostel đà nẵng đều tươi cười, nhiệt tình khi nói chuyện, cư xử với khách hàng. đồng thời, không gian phòng ốc thoáng mát, cùng với vệ sinh sạch sẽ nên tôi đánh giá cao.	1
train_000588	tôi được sắp xếp ở trên tầng 5. phòng 501 có máy điều hòa cũ rồi nên không được mát, có máy quạt. nhưng vẫn nóng. nếu khách sạn thay mới đi để được phục vụ khách hàng sau tốt hơn. ổ điện trong phòng hơi lỏng lẻo. còn về chất lượng phục vụ của nhân viên thì ok. vị trí thuận tiện và giá cả cũng hợp lí.	1
train_000589	đội ngũ nhân viên luôn thân thiện và niềm nở với khách hàng. cộng với số tiền tôi chi trả tương xứng với chất lượng phòng nghỉ, nên thời gian trú ngụ lại like backpacker hostel đà nẵng tôi thấy hài lòng.	1
train_000590	chi phí  như thế ổn, tương xứng với chất lượng dịch vụ khách sạn đang cung cấp. nhưng bạn nhan viên khách sạn phục vụ khách hàng ổn. vệ sinh phòng ốc cũng được. tiện nghi cơ bản, khách sạn nên chú ý những vật dụng. trong nhà vệ sinh hơn.	1
train_000591	khách sạn này khá tốt, nhân viên thân thiện, nhiệt tình. phòng ốc được vệ sinh sạch sẽ, gọn gàng, nội thất. trong phòng được bố trí đầy đủ và tiện nghi. nhìn chung, tôi hài lòng khi nghỉ ngơi tại khách sạn like backpacker hostel đà nẵng.	1
train_000592	khách sạn này theo đánh giá của cá nhân tôi thì nghỉ ngơi cũng tạm. vị trí thuận tiện, phù hợp với yêu cầu đi lại của tôi. phòng ốc được dọn dẹp vệ sinh sạch sẽ. trang thiết bị, tiện nghi khách sạn cung cấp tương đối đầy đủ.	1
train_000593	cung cách tiếp đón cũng như phục vụ khách hàng thân thiện và không kém phần lịch sự. bên cạnh đó, ở đây họ cũng chuẩn bị phòng ốc khá chu đáo, sắp xếp các vật dụng ngay ngắn, vệ sinh phòng ốc sạch sẽ.	1
train_000594	dịch vụ có giá cả hài lòng với chất lượng mang lại. phòng ốc chúng tôi được nhân nhanh chóng và vị trí cũng khá thuận tiện tham quan đi lại. phục vụ vui vẻ nhiệt tình nên chúng tôi hoàn toàn hài lòng khi đã chọn dịch vụ này.	1
train_000595	tôi đã quyết định lựa chọn khách sạn nirvana để làm địa điểm dừng chân cũng như nghỉ ngơi cho mình. vì khách sạn này sạch sẽ, có đầy đủ các tiện nghi. tôi đánh giá khách sạn này có chất lượng ok.	1
train_000596	tôi đánh giá khách sạn nirvana có chất lượng cũng được. phòng ốc được dọn dẹp vệ sinh sạch sẽ. nhưng tôi hơi tiếc khi ở đây ấm đun siêu tốc và máy sấy tóc không có. nhân viên phục vụ nhiệt tình, thân thiện.	1
train_000597	phong cách đón tiếp khách hàng tốt, mọi người đều thân thiện và lịch sự. trong giao tiếp. thêm vào đó, dịch vụ phòng nghỉ sạch sẽ, gọn gàng. do đó, khi ở like backpacker hostel đà nẵng, tôi thấy hài lòng.	1
train_000598	like backpacker hostel đà nẵng có chất lượng dịch vụ nhìn chung cũng được. phòng ở được giữ vệ sinh sạch sẽ, trang thiết bị. trong phòng tương đối đầy đủ, nhân viên khách sạn lịch sự, vui vẻ với khách hàng.	1
train_000599	vừa rồi, tôi có đặt 1 căn phòng ở khách sạn nirvana để khách hàng tôi nghỉ ngơi lại trong chuyến đi đà nẵng. sau thời gian trải nghiệm dịch vụ ở đây về. khách tôi phản hồi tốt và không hề than phiền gì.	1
train_000600	phòng sạch, trang thiết bị hoạt động tốt. nhưng cạnh bên có công trường đang thi công nên đêm ngủ hơi ồn. nhân viên nhiệt tình, giải quyết tình huống tốt. vì tôi check in muộn vào lúc đêm nên hôm sau tôi ở thêm giờ. nhưng linh hoạt không tính phụ thu.	1
train_000601	chọn khách sạn nirvana nghỉ ngơi tôi cảm thấy hài lòng. phòng ốc có chất lượng tốt, giữ gìn vệ sinh sạch sẽ, bố trí nội thất, tiện nghi đầy đủ. cung cách những bạn nhân viên khách sạn phục vụ khách hàng vui vẻ, thân thiện.	1
train_000602	like backpacker hostel đà nẵng có dịch vụ cũng được, vị trí ok., dịch vụ chung đạt tiêu chuẩn, giá cả phù hợp. phòng ở sạch sẽ, đầy đủ tiện nghi. nhân viên cũng lịch sự, thân thiện. mọi thứ ổn, tôi hài lòng khi nghỉ tại đây. dịch vụ không có gì phàn nàn.	1
train_000603	thời điểm trú ngụ lại like backpacker hostel đà nẵng. tôi không thấy điều gì phát sinh khiến tôi phải phàn nàn cả. nhân viên thể hiện được sự thân thiện cũng như lịch sự với khách hàng. phòng ở thì sạch, gọn.	1
train_000604	đối với mức giá mềm như vậy thì tôi cảm thấy dịch vụ của like backpacker hostel đà nẵng đã tốt lắm rồi. phòng ốc tươm tất, sạch sẽ và giường ngủ khá thoải mái. lễ tân thân thiện, hỗ trợ tích cực đồng thời vị trí cũng thuận lợi cho tôi nên tôi rất hài lòng.	1
train_000605	tôi cảm thấy giá ở khách sạn rất rẻ, phòng lại đảm bảo nên ở thích lắm. điều kiện vệ sinh tốt. lễ tân tận tình với khách và vị trí đi lại thuận lợi, chẳng có gì để tôi phàn nàn về dịch vụ. ngoại trừ 1 điểm đó là hạng phòng 6 giường tôi đặt đã bị hư mà họ lại không báo trước cho tôi. cuối cùng lại chuyển sang phòng 10 giường, cũng được thôi. nhưng tôi thấy chưa happy lắm.	1
train_000606	tôi cảm thấy hài lòng khi quyết định chọn lựa like backpacker hostel đà nẵng để lưu lại. với mức giá hợp lý mà cung cách phục vụ của nhân viên rất tốt. mọi người đều vui vẻ và lịch sự. trong cách giao tiếp.v.	1
train_000607	tôi đánh giá cao cách làm việc của nhân viên ở like backpacker hostel đà nẵng. nhân viên đón tiếp, làm việc rất lịch sự và nhiệt tình hướng dẫn khách, vui vẻ, thân thiện. về dịch vụ phòng cũng tốt, phòng ốc đạt tiêu chuẩn, vệ sinh sạch sẽ, đầy đủ tiện nghi. tôi hài lòng khi nghỉ tại đây, giá cả như vậy tôi thấy là hợp lý và tương xứng với dịch vụ.	1
train_000608	nhìn chung chất lượng dịch vụ like backpacker hostel đã mang lại ấn tượng tốt cho khách đến đây cũng như nghỉ ngơi thoải mái và an toàn với tiện nghi đầy đủ, phòng sạch sẽ và rộng rãi.	1
train_000609	theo cá nhân tôi đánh giá thì dịch vụ ở like backpacker hostel đà nẵng này tốt, các tiện ích ở đây đạt tiêu chuẩn, đáp ứng được yêu cầu của khách. phòng ở sạch sẽ, đầy đủ tiện nghi, nhân viên thì phục vụ cũng nhiệt tình, mọi thứ ổn, giá tương xứng với dịch vụ của khách sạn.	1
train_000610	vị trí thuận tiện đi lại cho việc tham quan cũng như mua sắm của tôi. phòng ốc ok, nhân viên nhiệt tình, chu đáo, giá cả cũng phù hợp với chất lượng. nhìn chung, tôi không phàn nàn gì khi nghỉ ngơi tại đây.	1
train_000611	chọn khách sạn nirvana nghỉ ngơi tôi hài lòng với chất lượng khách sạn này cung cấp. thái độ nhân viên làm việc chuyên nghiệp, thân thiện, nhiệt tình. phòng ốc trang bị tiện nghi, nội thất đầy đủ và giữ gìn vệ sinh sạch sẽ.	1
train_000612	trong chuyến du lịch vừa qua tôi có đặt phòng tại khách sạn nirvana làm nơi dừng chân và sau khi nghỉ ngơi ở đây tôi thấy không có vấn đề gì để phàn nàn về khách sạn. nhìn chung mọi thứ của khách sạn đều ổn từ vấn đề vệ sinh phòng ốc, tiện nghi đến thái độ nhân viên cũng như vị trí và giá cả.	1
train_000613	trong chuyến du lịch vừa qua tôi có đặt phòng tại khách sạn nirvana và sau khi ở đây tôi cảm thấy mọi thứ của khách sạn tốt từ thái độ phục vụ của nhân viên nhiệt tình, phòng ốc, vệ sinh, tiện nghi đến vị trí thuận tiện và giá cả. nhìn chung tôi hài lòng khi nghỉ ngơi tại đây.	1
train_000614	trong chuyến du lịch vừa qua tôi có đặt phòng tại khách sạn nirvana và sau khi ở đây tôi có vài nhận xét sau. phòng ốc rộng rãi, sạch sẽ và đầy đủ tiện nghi. thái độ phục vụ của nhân viên nhiệt tình. vị trí gần biển và về giá cả theo tôi cảm nhận là rẻ, hợp lý.	1
train_000615	để tiết kiệm chi phí du lịch tôi đã chọn loại phòng tập thể ở khách sạn like backpacker hostel đà nẵng thế. nhưng chất lượng không tồi tí nào. giường của tôi ngủ thoải mái, đồ đạc sắp xếp gọn gàng, toilet cũng dọn dẹp sạch sẽ. địa điểm gần trung tâm, các nơi ăn uống. lễ tân hỗ trợ khách nhiệt tình, đề nghị gì cũng vui vẻ cả. lần sau nếu có dịp ra đây chơi, tôi vẫn sẽ chọn khách sạn này để nghỉ lại.	1
train_000616	ngoài ra  nhân viên phục vụ nhẹ nhàng. giá tiền mềm phù hợp với nhu cầu chỉ cần một chỗ qua đêm như tôi.	1
train_000617	chất lượng dịch vụ của like backpacker hostel đà nẵng cũng tốt, giá rẻ, vừa túi tiền với mọi người. nhân viên khách sạn thân thiện và niềm nở lắm. phòng ở sạch sẽ. gọn gàng, không có vấn đề gì phàn nàn.	1
train_000618	nhận xét của tôi về khách sạn like backpacker hostel đà nẵng là tốt. phòng ốc khách sạn được trang bị đầy đủ tiện nghi, vệ sinh sạch sẽ, nhân viên khách sạn vui vẻ và nhiệt tình. vị trí khách sạn tốt, thuận tiện cho chuyến đi của tôi.	1
train_000619	tôi đã có khoảng thời gian hài lòng khi nghỉ ngơi lại like backpacker hostel đà nẵng này. bởi vì mọi người nơi đây đều thân thiện, việc dọn phòng lại sạch sẽ, ngăn nắp. với lại, giá cả như vậy là hợp lý.	1
train_000620	mọi người ai cũng vui và không có vấn đề gì phát sinh khi nghỉ tại đây cả. phòng ốc tốt, nhân viên vui vẻ và nhiệt tình. vị trí thuận tiện cho chuyến đi của tôi.	1
train_000621	khách sạn nirvana đã giúp tôi có chuyến nghỉ ngơi thoải mái. vị trí thuận tiện gần khu trung tâm thuận tiện cho việc đi lại bên cạnh đó giá cả hợp lí. phòng ốc sạch sẽ, nội thất bên. trong phòng đầy đủ tiện nghi, sắp xếp gọn gàng. thái độ nhân viên niềm nở, vui vẻ.	1
train_000622	khách sạn nivarna tôi có cơ hội nghỉ ngơi qua. tổng quan, khách sạn này tốt. vệ sinh được chú ý sạch sẽ. vật dụng, trang thiết bị cơ bản khách sạn bố trí đầy đủ. nhân viên có cung cách phục vụ khách hàng vui vẻ, thân thiện.	1
train_000623	mặc dù thời gian ở khách sạn nirvana không lâu lắm nhưng về tổng quan tôi nhận thấy phòng nghỉ gọn gàng và ngăn nắp  cộng với vị trí thuận tiện đi lại. nói chung, mọi thứ bình thường, hợp lý với giá tiền.	1
train_000624	kì nghỉ này tôi và gia đình chọn khách sạn like backpacker để nghỉ ngơi khi du lịch đà nẵng. tôi rất hài lòng về cung cách phục vụ của nhân viên nơi đây, phòng ốc của khách sạn cũng đầy đủ tiện nghi. mặc dù máy lạnh của phòng hơi yếu một chút  nhưng tôi vẫn hài lòng với khách sạn này.	1
train_000625	phòng ốc ở like backpacker hostel đà nẵng này khá nhỏ. khá chật nên ở không thoải mái lắm. nhưng vệ sinh phòng ốc thì cũng tốt  gọn gàng  đạt tiêu chuẩn về tiện nghi. nhân viên cũng lịch sự. niềm nở, không có gì phàn nàn. giá cả như vậy thì tôi thấy hợp lý, vị trí cũng đẹp, tôi hài lòng khi nghỉ tại đây.	1
train_000626	đã đến đây 2 lần, phục vụ rất tốt, tôi đáp chuyến bay 12h khuya cứ sợ hostel đóng cửa. nhưng anh nhân viên rất nhiệt tình  điện thoại hỏi thăm giờ tôi đến và chờ cửa tới tận khuya. rất hài lòng với cách phục vụ và tiện nghi tại hostel, có dịp ghé đà nẵng sẽ ghé lại nơi đây.	1
train_000627	không có điều gì khiến tôi phải chê trách về dịch vụ. căn phòng của tôi được họ chuẩn bị kĩ, đồ đạc sắp xếp rất gọn gàng. đội ngũ nhân viên lịch sự, nhiệt tình giúp đỡ tôi. vị trí ở đây đi lại cũng không quá khó khăn. chuyến du lịch vừa rồi tiết kiệm chi phí hơn khi tôi chọn nghỉ lại đây.	1
